x,y,accumulated_temperature,continentality,dams,moisture_deficit,soil_moisture_regime,soil_nutrient_regime,elevation,species,yc,cyc,limitingfact,ecosuit,nvc1,nvc2,nvc3,latitude,longitude
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,CAR,2.0,9.0,SNR,0.15,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,AH,0.0,9.0,SNR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,ASP,0.0,10.0,SNR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,PBI,3.0,6.0,SNR,0.41,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,SBI,0.0,7.0,SMR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,WCH,0.0,7.0,SNR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,WEM,0.0,6.0,SMR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,HBM,0.0,4.0,SNR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,SP,4.0,12.0,SMR,0.3,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,BPO,0.0,11.0,SNR,0.0,W4,-,-,56.3762771858571,-5.17073964434618
204305.0,724956.0,1273,4,14,97,2.0,0.5,115,ROW,0.0,4.0,SMR,0.1,W4,-,-,56.3762771858571,-5.17073964434618
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,POK,0.0,8.0,SNR,0.03,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,ROK,0.0,8.0,SNR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,SOK,0.0,8.0,SNR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,SC,0.0,12.0,SNR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,SLI,0.0,10.0,SMR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,CAR,0.0,12.0,SMR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,AH,0.0,12.0,SMR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,ASP,1.0,12.0,SNR,0.04,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,PBI,0.0,6.0,SNR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,SBI,0.0,10.0,SNR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,WCH,0.0,12.0,SMR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,WEM,0.0,10.0,SMR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,HBM,5.0,9.0,SMR,0.56,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,SP,3.0,14.0,SNR,0.24,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,BPO,0.0,16.0,SMR,0.0,W12,W13,-,50.9799019026777,-2.10387770215504
392804.0,120060.0,1641,9,9,150,7.0,6.0,194,ROW,2.0,4.0,SNR,0.38,W12,W13,-,50.9799019026777,-2.10387770215504
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,POK,5.0,8.0,SNR,0.56,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,ROK,5.0,7.0,SNR,0.65,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,SOK,6.0,8.0,SNR,0.74,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,SC,8.0,12.0,SNR,0.65,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,SLI,5.0,9.0,SNR,0.46,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,CAR,7.0,10.0,SNR,0.58,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,AH,0.0,10.0,SNR,0.0,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,ASP,7.0,12.0,SNR,0.56,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,PBI,5.0,5.0,CT,0.65,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,SBI,9.0,9.0,SNR,0.88,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,WCH,7.0,12.0,SNR,0.55,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,WEM,0.0,8.0,SNR,0.01,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,HBM,7.0,9.0,SNR,0.7,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,SP,12.0,14.0,SNR,0.82,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,BPO,0.0,16.0,SNR,0.0,W16,W15,W18,52.5823388333688,-1.67338310816701
422228.0,298331.0,1670,11,12,170,5.0,2.0,97,ROW,3.0,4.0,SNR,0.8,W16,W15,W18,52.5823388333688,-1.67338310816701
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,POK,7.0,7.0,AT5,0.95,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,ROK,5.0,7.0,SMR,0.61,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,SOK,4.0,8.0,SMR,0.47,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,SC,0.0,11.0,SMR,0.0,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,SLI,6.0,8.0,SMR,0.7,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,CAR,10.0,10.0,SNR,0.86,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,AH,8.0,11.0,SNR,0.65,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,ASP,12.0,12.0,DAMS,0.99,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,PBI,7.0,7.0,MD,0.82,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,SBI,6.0,9.0,SMR,0.59,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,WCH,8.0,11.0,SMR,0.7,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,WEM,7.0,8.0,SNR,0.67,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,HBM,6.0,8.0,SMR,0.75,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,SP,9.0,14.0,SMR,0.63,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,BPO,10.0,16.0,SNR,0.6,W4,W7,W1,54.4411069920685,-0.777854639666172
479360.0,505765.0,1419,8,12,162,3.0,3.0,127,ROW,2.0,4.0,SMR,0.6,W4,W7,W1,54.4411069920685,-0.777854639666172
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,POK,0.0,8.0,SNR,0.03,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,ROK,0.0,7.0,SNR,0.0,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,SOK,0.0,8.0,SNR,0.0,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,SC,0.0,12.0,SMR,0.0,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,SLI,7.0,9.0,SNR,0.66,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,CAR,4.0,10.0,SNR,0.36,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,AH,9.0,10.0,SMR,0.76,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,ASP,1.0,12.0,SNR,0.04,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,PBI,0.0,6.0,SNR,0.0,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,SBI,0.0,9.0,SNR,0.0,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,WCH,8.0,12.0,SMR,0.7,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,WEM,0.0,8.0,SNR,0.01,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,HBM,7.0,10.0,SNR,0.7,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,SP,3.0,14.0,SNR,0.24,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,BPO,3.0,16.0,SNR,0.2,-,-,-,52.181672921092,-1.79666185183747
414000.0,253733.0,1728,10,12,173,3.0,6.0,89,ROW,2.0,4.0,SNR,0.38,-,-,-,52.181672921092,-1.79666185183747
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,POK,0.0,4.0,SNR,0.03,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,ROK,1.0,4.0,SNR,0.18,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,SOK,2.0,4.0,SNR,0.29,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,SC,0.0,6.0,SNR,0.0,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,SLI,1.0,4.0,SNR,0.15,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,CAR,3.0,6.0,SNR,0.28,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,AH,0.0,3.0,SNR,0.0,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,ASP,0.0,7.0,SNR,0.03,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,PBI,5.0,5.0,DAMS,0.6,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,SBI,4.0,4.0,DAMS,0.44,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,WCH,0.0,3.0,SNR,0.0,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,WEM,0.0,4.0,SNR,0.0,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,HBM,1.0,3.0,SNR,0.2,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,SP,7.0,9.0,SNR,0.52,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,BPO,0.0,10.0,SNR,0.0,W18,W17,W16,50.5636219178757,-3.92387946105132
263837.0,75531.0,1372,8,17,88,5.0,1.0,346,ROW,2.0,4.0,SNR,0.53,W18,W17,W16,50.5636219178757,-3.92387946105132
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,POK,3.0,4.0,SNR,0.56,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,ROK,4.0,4.0,SNR,0.65,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,SOK,5.0,6.0,SNR,0.74,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,SC,5.0,5.0,AT5,0.6,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,SLI,3.0,4.0,SNR,0.46,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,CAR,6.0,8.0,SNR,0.58,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,AH,0.0,10.0,SNR,0.0,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,ASP,7.0,11.0,SNR,0.56,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,PBI,7.0,7.0,DAMS,0.87,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,SBI,8.0,8.0,DAMS,0.82,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,WCH,5.0,6.0,SNR,0.55,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,WEM,0.0,5.0,SNR,0.01,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,HBM,4.0,4.0,AT5,0.55,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,SP,11.0,13.0,SNR,0.82,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,BPO,0.0,10.0,SNR,0.0,W17,W18,W11,57.5835422551246,-4.36380328812591
258771.0,857295.0,1154,4,13,103,4.0,2.0,107,ROW,3.0,4.0,SNR,0.8,W17,W18,W11,57.5835422551246,-4.36380328812591
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,POK,0.0,8.0,SNR,0.03,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,ROK,0.0,7.0,SNR,0.0,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,SOK,0.0,8.0,SNR,0.0,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,SC,0.0,12.0,SMR,0.0,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,SLI,7.0,9.0,SNR,0.66,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,CAR,4.0,10.0,SNR,0.36,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,AH,9.0,12.0,SMR,0.76,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,ASP,1.0,12.0,SNR,0.04,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,PBI,0.0,6.0,SNR,0.0,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,SBI,0.0,9.0,SNR,0.0,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,WCH,8.0,12.0,SMR,0.7,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,WEM,0.0,8.0,SNR,0.01,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,HBM,6.0,9.0,SNR,0.7,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,SP,3.0,14.0,SNR,0.24,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,BPO,3.0,16.0,SNR,0.2,-,-,-,51.4338441433527,-2.33336046767439
376923.0,170591.0,1632,9,12,147,3.0,6.0,179,ROW,2.0,4.0,SNR,0.38,-,-,-,51.4338441433527,-2.33336046767439
218648.0,754529.0,451,4,21,0,3.0,0.5,728,POK,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,ROK,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,SOK,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,SC,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,SLI,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,CAR,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,AH,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,ASP,0.0,0.0,SNR,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,PBI,1.0,1.0,AT5,0.33,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,SBI,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,WCH,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,WEM,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,HBM,0.0,0.0,AT5,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,SP,0.0,0.0,AT5,0.11,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,BPO,0.0,0.0,SNR,0.0,W18,W4,-,56.6473254490451,-4.9594464617942
218648.0,754529.0,451,4,21,0,3.0,0.5,728,ROW,1.0,1.0,AT5,0.35,W18,W4,-,56.6473254490451,-4.9594464617942
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,POK,4.0,4.0,DAMS,0.61,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,ROK,4.0,4.0,SMR,0.61,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,SOK,4.0,5.0,SMR,0.47,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,SC,0.0,6.0,SMR,0.0,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,SLI,5.0,5.0,DAMS,0.62,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,CAR,7.0,7.0,DAMS,0.58,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,AH,6.0,6.0,DAMS,0.47,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,ASP,9.0,9.0,DAMS,0.71,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,PBI,5.0,5.0,DAMS,0.67,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,SBI,5.0,5.0,DAMS,0.54,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,WCH,5.0,5.0,DAMS,0.48,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,WEM,4.0,4.0,DAMS,0.47,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,HBM,3.0,3.0,MD,0.54,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,SP,9.0,10.0,SMR,0.63,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,BPO,9.0,11.0,SNR,0.6,W4,W7,W3,55.5288306478236,-4.29571736413097
255192.0,628516.0,1247,6,16,94,3.0,3.0,190,ROW,2.0,4.0,SMR,0.6,W4,W7,W3,55.5288306478236,-4.29571736413097
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,POK,0.0,8.0,SNR,0.03,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,ROK,0.0,8.0,SNR,0.0,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,SOK,0.0,8.0,SNR,0.0,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,SC,0.0,12.0,SMR,0.0,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,SLI,7.0,10.0,SNR,0.66,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,CAR,4.0,12.0,SNR,0.36,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,AH,9.0,10.0,SMR,0.76,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,ASP,1.0,12.0,SNR,0.04,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,PBI,0.0,5.0,SNR,0.0,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,SBI,0.0,10.0,SNR,0.0,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,WCH,8.0,12.0,SMR,0.7,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,WEM,0.0,9.0,SNR,0.01,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,HBM,7.0,10.0,SNR,0.7,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,SP,3.0,14.0,SNR,0.24,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,BPO,3.0,16.0,SNR,0.2,-,-,-,51.1479405685768,-2.57236052499419
360061.0,138898.0,1896,9,10,176,3.0,6.0,64,ROW,2.0,4.0,SNR,0.38,-,-,-,51.1479405685768,-2.57236052499419
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,POK,3.0,3.0,SNR,0.56,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,ROK,3.0,3.0,DAMS,0.61,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,SOK,4.0,4.0,DAMS,0.61,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,SC,4.0,4.0,AT5,0.48,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,SLI,2.0,2.0,MD,0.41,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,CAR,5.0,5.0,DAMS,0.58,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,AH,0.0,5.0,SNR,0.0,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,ASP,7.0,8.0,SNR,0.56,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,PBI,5.0,5.0,DAMS,0.67,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,SBI,5.0,5.0,DAMS,0.54,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,WCH,4.0,4.0,DAMS,0.48,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,WEM,0.0,3.0,SNR,0.01,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,HBM,0.0,0.0,MD,0.0,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,SP,9.0,9.0,DAMS,0.72,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,BPO,0.0,9.0,SNR,0.0,W17,W18,W11,52.5106613107118,-3.90783553417679
270621.0,292019.0,1079,7,16,55,5.0,2.0,429,ROW,3.0,3.0,SNR,0.8,W17,W18,W11,52.5106613107118,-3.90783553417679
345995.0,144959.0,2011,8,12,188,1.0,0.1000000014901161,5,POK,0.0,8.0,SMR,0.0,-,-,-,51.2012786810682,-2.77434819128093
